省,市,行政代码,时间,所有问题个数,环保问题领域个数,环保_感谢个数,环保_建言个数,环保_求助个数,环保_投诉个数,环保_咨询个数,环保_积极总值,环保_消极总值,环保_感谢积极总值,环保_感谢消极总值,环保_建言积极总值,环保_建言消极总值,环保_求助积极总值,环保_求助消极总值,环保_投诉积极总值,环保_投诉消极总值,环保_咨询积极总值,环保_咨询消极总值
内蒙古自治区,包头市,150200,2019,1405,54,,7.0,17.0,23.0,7.0,8.9778,45.0222,,,2.9705,4.0295,3.3914,13.6086,0.7811,22.2189,1.8347999999999998,5.1652000000000005
内蒙古自治区,包头市,150200,2020,3986,114,,14.0,18.0,68.0,14.0,11.6035,102.3965,,,4.946,9.054,0.518,17.482,2.9115,65.0885,3.228,10.772
内蒙古自治区,包头市,150200,2021,4140,147,,8.0,23.0,108.0,8.0,9.1581,137.8417,,,2.6746,5.3254,1.0784,21.9216,5.0166,102.9834,0.3885,7.6113
内蒙古自治区,包头市,150200,2022,175,3,,,,1.0,2.0,0.5993999999999999,2.4006,,,,,,,0.0053,0.9947,0.5941,1.4059
内蒙古自治区,呼伦贝尔市,150700,2011,41,6,,,,,6.0,0.9077000000000001,5.0923,,,,,,,,,0.9077000000000001,5.0923
内蒙古自治区,呼伦贝尔市,150700,2013,35,2,,,1.0,,1.0,0.0259,1.9741,,,,,0.0257,0.9743,,,0.0002,0.9998
内蒙古自治区,呼伦贝尔市,150700,2014,81,5,,1.0,2.0,2.0,,0.0274,4.9726,,,0.0105,0.9895,0.0037999999999999996,1.9962,0.0131,1.9868999999999999,,
内蒙古自治区,呼伦贝尔市,150700,2015,122,3,,,,3.0,,0.0026,2.9974,,,,,,,0.0026,2.9974,,
内蒙古自治区,呼伦贝尔市,150700,2016,253,8,,2.0,1.0,3.0,2.0,0.9595,7.0405,,,0.8482999999999999,1.1517,0.0193,0.9807,0.07869999999999999,2.9213,0.0132,1.9868000000000001
内蒙古自治区,呼伦贝尔市,150700,2017,95,4,,,3.0,1.0,,0.4413,3.5587,,,,,0.4387,2.5613,0.0026,0.9974,,
内蒙古自治区,呼伦贝尔市,150700,2018,149,8,,1.0,2.0,4.0,1.0,1.1109,6.8891,,,0.2481,0.7519,0.8487,1.1513,0.0137,3.9863,0.0004,0.9996
内蒙古自治区,呼伦贝尔市,150700,2019,391,18,,2.0,5.0,8.0,3.0,2.6229999999999998,15.377,,,0.3977,1.6023,0.3478,4.652200000000001,1.8652,6.1348,0.012299999999999998,2.9877000000000002
内蒙古自治区,呼伦贝尔市,150700,2020,1238,44,,2.0,8.0,34.0,,2.1325,41.8675,,,0.1404,1.8596,0.2266,7.7734000000000005,1.7655,32.2345,,
内蒙古自治区,呼伦贝尔市,150700,2021,1577,34,2.0,,6.0,20.0,6.0,2.4928,31.5072,1.0778,0.9222,,,0.664,5.336,0.2085,19.7915,0.5425,5.4575000000000005
内蒙古自治区,呼伦贝尔市,150700,2022,117,4,,,3.0,1.0,,0.6565000000000001,3.3434999999999997,,,,,0.6559,2.3441,0.0006,0.9994,,
内蒙古自治区,呼和浩特市,150100,2012,47,2,,,,,2.0,0.0023,1.9977,,,,,,,,,0.0023,1.9977
内蒙古自治区,呼和浩特市,150100,2013,108,8,,1.0,,2.0,5.0,0.4602,7.5398000000000005,,,0.001,0.999,,,0.4268,1.5732,0.0324,4.9676
内蒙古自治区,呼和浩特市,150100,2014,172,10,,3.0,,7.0,,1.3301,8.6699,,,1.016,1.984,,,0.3141,6.6859,,
内蒙古自治区,呼和浩特市,150100,2015,163,11,,2.0,2.0,7.0,,0.6459,10.3541,,,0.48719999999999997,1.5128,0.023100000000000002,1.9769,0.1356,6.8644,,
内蒙古自治区,呼和浩特市,150100,2016,410,17,,,8.0,9.0,,1.3953,15.604700000000001,,,,,1.2247,6.7753,0.1706,8.8294,,
内蒙古自治区,呼和浩特市,150100,2017,269,21,,1.0,6.0,13.0,1.0,0.3693,20.6307,,,0.139,0.861,0.0155,5.9845,0.2135,12.7865,0.0013,0.9987
内蒙古自治区,呼和浩特市,150100,2018,310,14,,,7.0,7.0,,2.1477,11.8523,,,,,1.4532,5.5468,0.6945,6.3055,,
内蒙古自治区,呼和浩特市,150100,2019,611,24,,1.0,6.0,15.0,2.0,2.0773,21.9228,,,0.4465,0.5535,1.1781,4.8219,0.4511,14.549,0.0015999999999999999,1.9984000000000002
内蒙古自治区,呼和浩特市,150100,2020,3008,132,,6.0,36.0,84.0,6.0,5.7454,126.2544,,,0.5552,5.4448,2.9058,33.0942,2.256,81.74380000000001,0.028399999999999998,5.9716000000000005
内蒙古自治区,呼和浩特市,150100,2021,3142,109,,4.0,23.0,70.0,12.0,7.2194,101.7808,,,0.39359999999999995,3.6064,1.7284,21.2716,4.5872,65.413,0.5102,11.4898
内蒙古自治区,呼和浩特市,150100,2022,127,8,,1.0,2.0,4.0,1.0,0.0077,7.9923,,,0.004,0.996,0.0007,1.9992999999999999,0.0027,3.9973,0.0003,0.9997
内蒙古自治区,巴彦淖尔市,150800,2011,58,1,,,,,1.0,0.0005,0.9995,,,,,,,,,0.0005,0.9995
内蒙古自治区,巴彦淖尔市,150800,2012,41,1,,,,,1.0,0.0026,0.9974,,,,,,,,,0.0026,0.9974
内蒙古自治区,巴彦淖尔市,150800,2013,76,2,,1.0,,,1.0,0.001,1.999,,,0.0006,0.9994,,,,,0.0004,0.9996
内蒙古自治区,巴彦淖尔市,150800,2014,104,3,,,1.0,2.0,,0.0074,2.9926,,,,,0.0047,0.9953,0.0027,1.9973,,
内蒙古自治区,巴彦淖尔市,150800,2015,87,3,,,2.0,1.0,,0.1391,2.8609,,,,,0.1339,1.8660999999999999,0.0052,0.9948,,
内蒙古自治区,巴彦淖尔市,150800,2016,189,3,,,,3.0,,0.0018,2.9982,,,,,,,0.0018,2.9982,,
内蒙古自治区,巴彦淖尔市,150800,2017,81,5,,,1.0,4.0,,0.0207,4.9793,,,,,0.0005,0.9995,0.020200000000000003,3.9798,,
内蒙古自治区,巴彦淖尔市,150800,2018,54,5,,,1.0,4.0,,0.0174,4.9826,,,,,0.0054,0.9946,0.012,3.988,,
内蒙古自治区,巴彦淖尔市,150800,2019,61,4,,,,3.0,1.0,0.0013,3.9987000000000004,,,,,,,0.0009,2.9991000000000003,0.0004,0.9996
内蒙古自治区,巴彦淖尔市,150800,2020,536,24,,6.0,6.0,6.0,6.0,3.4284,20.5716,,,2.7094,3.2906,0.2026,5.7974,0.0078,5.9922,0.5086,5.4914000000000005
内蒙古自治区,巴彦淖尔市,150800,2021,498,21,,2.0,11.0,8.0,,0.666,20.334,,,0.0004,1.9996,0.49979999999999997,10.5002,0.1658,7.8342,,
内蒙古自治区,赤峰市,150400,2011,52,3,,,,,3.0,1.0493,1.9506999999999999,,,,,,,,,1.0493,1.9506999999999999
内蒙古自治区,赤峰市,150400,2013,61,3,,,1.0,,2.0,0.4464,2.5536000000000003,,,,,0.4288,0.5712,,,0.0176,1.9824000000000002
内蒙古自治区,赤峰市,150400,2014,170,15,,2.0,3.0,10.0,,0.9515,14.0485,,,0.0002,1.9998,0.8993,2.1007,0.052000000000000005,9.948,,
内蒙古自治区,赤峰市,150400,2015,280,12,,2.0,3.0,6.0,1.0,1.7398,10.2602,,,0.0033,1.9967000000000001,0.032100000000000004,2.9679,1.4465,4.5535,0.2579,0.7421
内蒙古自治区,赤峰市,150400,2016,589,33,,1.0,5.0,25.0,2.0,1.91,31.09,,,0.8178,0.1822,0.3168,4.6832,0.7685,24.2315,0.0069,1.9931
内蒙古自治区,赤峰市,150400,2017,238,7,,,3.0,3.0,1.0,0.3856,6.6144,,,,,0.0012000000000000001,2.9988,0.3765,2.6235,0.0079,0.9921
内蒙古自治区,赤峰市,150400,2018,153,12,,1.0,5.0,3.0,3.0,2.0148,9.985199999999999,,,0.0,1.0,0.7172,4.2828,1.0811,1.9189,0.2165,2.7835
内蒙古自治区,赤峰市,150400,2019,200,13,,3.0,7.0,3.0,,1.3416,11.6584,,,1.3305,1.6695,0.0084,6.9916,0.0027,2.9973,,
内蒙古自治区,赤峰市,150400,2020,1398,70,,2.0,26.0,42.0,,4.1929,65.8071,,,0.1216,1.8784,2.564,23.436,1.5073,40.4927,,
内蒙古自治区,赤峰市,150400,2021,2545,105,,4.0,26.0,65.0,10.0,3.7727,101.2273,,,0.0031999999999999997,3.9968000000000004,1.7409,24.2591,1.9348,63.0652,0.0938,9.9062
内蒙古自治区,赤峰市,150400,2022,175,2,,,,1.0,1.0,0.0041,1.9959,,,,,,,0.0027,0.9973,0.0014,0.9986
内蒙古自治区,通辽市,150500,2011,44,4,,,,,4.0,0.09699999999999999,3.903,,,,,,,,,0.09699999999999999,3.903
内蒙古自治区,通辽市,150500,2013,75,3,,,,,3.0,0.0041,2.9959,,,,,,,,,0.0041,2.9959
内蒙古自治区,通辽市,150500,2014,148,9,,1.0,2.0,5.0,1.0,0.9453,8.0547,,,0.2367,0.7633,0.1881,1.8119,0.5191,4.4809,0.0014,0.9986
内蒙古自治区,通辽市,150500,2015,157,4,,,1.0,3.0,,0.13,3.87,,,,,0.0002,0.9998,0.1298,2.8702,,
内蒙古自治区,通辽市,150500,2016,472,11,,1.0,3.0,5.0,2.0,1.8118,9.1882,,,0.6387,0.3613,0.0415,2.9585,0.9285,4.0714999999999995,0.2031,1.7969
内蒙古自治区,通辽市,150500,2017,221,4,,2.0,1.0,1.0,,0.3308,3.6692,,,0.2049,1.7951,0.1255,0.8745,0.0004,0.9996,,
内蒙古自治区,通辽市,150500,2018,320,25,1.0,1.0,6.0,15.0,2.0,1.6296,23.3704,0.9123,0.0877,0.5916,0.4084,0.0164,5.9836,0.0766,14.9234,0.0327,1.9673
内蒙古自治区,通辽市,150500,2019,433,31,,,10.0,19.0,2.0,3.2744999999999997,27.7257,,,,,1.7914,8.2087,1.4808,17.5192,0.0023,1.9978
内蒙古自治区,通辽市,150500,2020,1490,62,4.0,,22.0,32.0,4.0,6.5338,55.4662,3.7072000000000003,0.2928,,,0.9670000000000001,21.033,1.7092,30.2908,0.1504,3.8496
内蒙古自治区,通辽市,150500,2021,1648,74,,6.0,24.0,38.0,6.0,8.7132,65.2868,,,2.5354,3.4646,1.7188999999999999,22.2811,2.4213,35.5787,2.0376,3.9623999999999997
内蒙古自治区,通辽市,150500,2022,97,2,,,,2.0,,0.0314,1.9686,,,,,,,0.0314,1.9686,,
内蒙古自治区,鄂尔多斯市,150600,2011,38,3,,,,,3.0,0.0299,2.9701,,,,,,,,,0.0299,2.9701
内蒙古自治区,鄂尔多斯市,150600,2013,75,3,,,1.0,,2.0,0.9203,2.0797,,,,,0.913,0.087,,,0.007299999999999999,1.9927000000000001
内蒙古自治区,鄂尔多斯市,150600,2014,196,3,,,2.0,1.0,,0.46540000000000004,2.5346,,,,,0.34850000000000003,1.6515,0.1169,0.8831,,
内蒙古自治区,鄂尔多斯市,150600,2015,200,7,,1.0,3.0,2.0,1.0,0.7254,6.2746,,,0.0003,0.9997,0.5784,2.4216,0.1463,1.8537,0.0004,0.9996
内蒙古自治区,鄂尔多斯市,150600,2016,476,18,,4.0,4.0,8.0,2.0,1.2723,16.7277,,,0.0804,3.9196,0.7527999999999999,3.2472,0.42519999999999997,7.5748,0.0139,1.9861
内蒙古自治区,鄂尔多斯市,150600,2017,161,7,,,3.0,2.0,2.0,0.0727,6.9273,,,,,0.0039,2.9961,0.0129,1.9870999999999999,0.0559,1.9441
内蒙古自治区,鄂尔多斯市,150600,2018,114,6,,,1.0,4.0,1.0,0.1427,5.8573,,,,,0.0028,0.9972,0.1386,3.8613999999999997,0.0013,0.9987
内蒙古自治区,鄂尔多斯市,150600,2019,237,8,,1.0,1.0,6.0,,1.2612,6.7388,,,0.0506,0.9494,0.0261,0.9739,1.1845,4.8155,,
内蒙古自治区,鄂尔多斯市,150600,2020,1140,26,,,8.0,14.0,4.0,2.417,23.583,,,,,1.1916,6.8084,0.1434,13.8566,1.082,2.918
内蒙古自治区,鄂尔多斯市,150600,2021,1359,57,,5.0,15.0,35.0,2.0,1.7689,55.2309,,,0.5017,4.4982999999999995,0.5823,14.4177,0.4073,34.5925,0.2776,1.7224
内蒙古自治区,鄂尔多斯市,150600,2022,70,2,,1.0,,1.0,,0.47840000000000005,1.5215999999999998,,,0.4776,0.5224,,,0.0008,0.9992,,
内蒙古自治区,锡林郭勒盟,152500,2011,16,1,,,,,1.0,0.0075,0.9925,,,,,,,,,0.0075,0.9925
内蒙古自治区,锡林郭勒盟,152500,2014,45,1,,,,1.0,,0.0011,0.9989,,,,,,,0.0011,0.9989,,
内蒙古自治区,锡林郭勒盟,152500,2015,49,4,,,1.0,3.0,,0.0632,3.9368,,,,,0.0609,0.9391,0.0023,2.9977,,
内蒙古自治区,锡林郭勒盟,152500,2016,95,4,,,2.0,2.0,,0.1563,3.8437,,,,,0.05,1.95,0.1063,1.8937,,
内蒙古自治区,锡林郭勒盟,152500,2017,85,7,,,,7.0,,0.1084,6.8916,,,,,,,0.1084,6.8916,,
内蒙古自治区,锡林郭勒盟,152500,2018,92,6,,,1.0,4.0,1.0,0.0975,5.9025,,,,,0.0169,0.9831,0.079,3.9210000000000003,0.0016,0.9984
内蒙古自治区,锡林郭勒盟,152500,2019,115,2,,,,1.0,1.0,0.0014,1.9986000000000002,,,,,,,0.0004,0.9996,0.001,0.999
内蒙古自治区,锡林郭勒盟,152500,2020,430,6,,2.0,,4.0,,0.44460000000000005,5.5554,,,0.4428,1.5572,,,0.0017999999999999997,3.9981999999999998,,
内蒙古自治区,锡林郭勒盟,152500,2021,417,16,,2.0,4.0,10.0,,1.71,14.290000000000001,,,0.1092,1.8908,0.0376,3.9624,1.5632000000000001,8.4368,,
内蒙古自治区,阿拉善盟,152900,2015,14,1,,,,1.0,,0.4469,0.5531,,,,,,,0.4469,0.5531,,
内蒙古自治区,阿拉善盟,152900,2018,15,1,,,,1.0,,0.0117,0.9883,,,,,,,0.0117,0.9883,,
内蒙古自治区,阿拉善盟,152900,2020,98,4,,2.0,,2.0,,0.0102,3.9898,,,0.0,2.0,,,0.0102,1.9898,,
内蒙古自治区,阿拉善盟,152900,2021,122,4,,,,4.0,,0.0126,3.9874,,,,,,,0.0126,3.9874,,
北京市,北京市,110000,2011,1062,37,,,,,37.0,4.7039,32.2961,,,,,,,,,4.7039,32.2961
北京市,北京市,110000,2012,652,26,,,,,26.0,1.0276,24.9724,,,,,,,,,1.0276,24.9724
北京市,北京市,110000,2013,793,70,1.0,10.0,7.0,3.0,49.0,9.7102,60.2898,0.1682,0.8318,1.5154999999999998,8.4845,1.8578999999999999,5.1421,0.0048000000000000004,2.9952,6.1638,42.8362
北京市,北京市,110000,2014,723,97,1.0,31.0,18.0,37.0,10.0,18.1986,78.8014,0.9992,0.0008,9.016399999999999,21.9836,4.1744,13.8256,2.7483,34.2517,1.2603,8.7397
北京市,北京市,110000,2015,1043,134,,28.0,31.0,70.0,5.0,13.4068,120.5932,,,6.4491000000000005,21.5509,3.5061999999999998,27.4938,2.4213999999999998,67.5786,1.0301,3.9699
北京市,北京市,110000,2016,1421,164,1.0,27.0,45.0,79.0,12.0,14.1513,149.8487,0.9737,0.0263,4.3654,22.6346,3.0991999999999997,41.9008,4.2341,74.7659,1.4788999999999999,10.5211
北京市,北京市,110000,2017,2017,193,,19.0,42.0,129.0,3.0,10.4675,182.5326,,,2.7243,16.2757,2.831,39.169,4.5066,124.4935,0.40559999999999996,2.5944
北京市,北京市,110000,2018,7449,541,2.0,48.0,129.0,348.0,14.0,35.5881,505.4116,0.8456,1.1544,4.9125,43.0875,11.3311,117.6688,15.6553,332.3445,2.8436,11.1564
北京市,北京市,110000,2019,19381,941,4.0,116.0,210.0,578.0,33.0,74.7701,866.2305,2.6148,1.3852,15.7229,100.277,19.9922,190.0079,32.369,545.6316,4.0712,28.9288
北京市,北京市,110000,2020,43272,1345,8.0,66.0,240.0,906.0,125.0,87.4463,1257.5537,7.8282,0.1718,5.4783,60.5217,21.2806,218.7196,43.523,862.4768,9.3362,115.6638
北京市,北京市,110000,2021,62314,1694,7.0,117.0,316.0,1152.0,102.0,132.2482,1561.7515,4.3278,2.6722,13.3011,103.6989,36.908,279.092,53.5561,1098.4438,24.1552,77.8446
北京市,北京市,110000,2022,4194,85,1.0,6.0,12.0,61.0,5.0,6.5569999999999995,78.443,0.9997,0.0003,1.7005,4.2995,1.7393,10.2607,1.6345999999999998,59.3654,0.4829,4.5171
吉林省,吉林市,220200,2011,1129,35,,,,,35.0,1.552,33.448,,,,,,,,,1.552,33.448
吉林省,吉林市,220200,2012,969,55,,,,,55.0,2.9032,52.0968,,,,,,,,,2.9032,52.0968
吉林省,吉林市,220200,2013,1110,66,,,4.0,14.0,48.0,3.5541,62.4459,,,,,0.7809999999999999,3.219,0.31379999999999997,13.6862,2.4593,45.5407
吉林省,吉林市,220200,2014,1109,82,,3.0,17.0,50.0,12.0,5.3465,76.6534,,,0.0131,2.9869,0.9772,16.0228,3.1356,46.8643,1.2206,10.7794
吉林省,吉林市,220200,2015,1235,106,,6.0,20.0,77.0,3.0,6.4234,99.5766,,,1.0595999999999999,4.9404,2.1722,17.8278,3.1883,73.8117,0.0033,2.9967
吉林省,吉林市,220200,2016,1263,141,3.0,5.0,35.0,98.0,,9.5095,131.4904,1.8714,1.1286,0.6873,4.3126999999999995,3.3634,31.6366,3.5874,94.4125,,
吉林省,吉林市,220200,2017,809,92,1.0,2.0,18.0,68.0,3.0,4.4626,87.5376,0.9908,0.0092,0.1352,1.8648,0.4078,17.5923,2.5524,65.4477,0.3764,2.6236
吉林省,吉林市,220200,2018,717,80,,5.0,19.0,53.0,3.0,5.7117,74.2883,,,0.8461000000000001,4.1539,0.4495,18.5505,2.9918,50.0082,1.4243,1.5757
吉林省,吉林市,220200,2019,927,78,,,22.0,49.0,7.0,6.5815,71.4185,,,,,0.7475999999999999,21.2524,5.1798,43.8202,0.6541,6.3459
吉林省,吉林市,220200,2020,2338,179,,16.0,29.0,114.0,20.0,12.6284,166.3718,,,1.089,14.911,1.0649,27.9351,5.2665,108.7337,5.208,14.792
吉林省,吉林市,220200,2021,1896,165,,3.0,32.0,122.0,8.0,13.7396,151.2604,,,1.0967,1.9033,5.8744,26.1256,5.8111,116.1889,0.9574,7.0426
吉林省,吉林市,220200,2022,111,7,,1.0,,6.0,,0.21359999999999998,6.7864,,,0.1051,0.8949,,,0.10849999999999999,5.8915,,
吉林省,四平市,220300,2011,45,1,,,,,1.0,0.5685,0.4315,,,,,,,,,0.5685,0.4315
吉林省,四平市,220300,2012,58,1,,,,,1.0,0.0105,0.9895,,,,,,,,,0.0105,0.9895
吉林省,四平市,220300,2013,55,4,,,,,4.0,0.8427,3.1573,,,,,,,,,0.8427,3.1573
吉林省,四平市,220300,2014,31,1,,,1.0,,,0.0492,0.9508,,,,,0.0492,0.9508,,,,
吉林省,四平市,220300,2015,87,9,,2.0,2.0,5.0,,0.21,8.790000000000001,,,0.1089,1.8911,0.0,2.0,0.1011,4.8989,,
吉林省,四平市,220300,2016,124,8,,1.0,1.0,6.0,,0.2356,7.7644,,,0.0008,0.9992,0.1167,0.8833,0.1181,5.8819,,
吉林省,四平市,220300,2017,96,9,,1.0,3.0,5.0,,1.0167,7.9833,,,0.0412,0.9588,0.4344,2.5656,0.5411,4.4589,,
吉林省,四平市,220300,2018,287,15,1.0,1.0,2.0,10.0,1.0,2.231,12.769,0.8087,0.1913,0.0029,0.9971,1.1985,0.8015000000000001,0.21380000000000002,9.786200000000001,0.0071,0.9929
吉林省,四平市,220300,2019,613,36,,3.0,5.0,25.0,3.0,1.9750999999999999,34.0249,,,0.023,2.9770000000000003,0.0332,4.9668,1.711,23.289,0.2079,2.7921
吉林省,四平市,220300,2020,1540,151,,2.0,25.0,110.0,14.0,3.4739,147.5261,,,0.0314,1.9686,1.4979,23.5021,1.5888,108.41120000000001,0.3558,13.6442
吉林省,四平市,220300,2021,1186,74,,3.0,13.0,54.0,4.0,6.6868,67.3132,,,1.6154,1.3846,1.5835000000000001,11.4165,2.4728,51.5272,1.0151,2.9849
吉林省,延边朝鲜族自治州,222400,2015,19,2,,1.0,,1.0,,0.127,1.873,,,0.0001,0.9999,,,0.1269,0.8731,,
吉林省,延边朝鲜族自治州,222400,2016,31,5,,,1.0,3.0,1.0,0.1037,4.8963,,,,,0.0163,0.9837,0.0008,2.9992,0.0866,0.9134
吉林省,延边朝鲜族自治州,222400,2017,24,2,,,2.0,,,0.4263,1.5737,,,,,0.4263,1.5737,,,,
吉林省,延边朝鲜族自治州,222400,2018,37,4,,,,4.0,,0.9614,3.0385999999999997,,,,,,,0.9614,3.0385999999999997,,
吉林省,延边朝鲜族自治州,222400,2020,303,22,,,8.0,12.0,2.0,0.6006,21.3994,,,,,0.2092,7.7908,0.2506,11.7494,0.1408,1.8592
吉林省,延边朝鲜族自治州,222400,2021,246,25,,,4.0,21.0,,0.5299,24.4701,,,,,0.0114,3.9886,0.5185000000000001,20.4815,,
吉林省,松原市,220700,2011,54,1,,,,,1.0,0.0032,0.9968,,,,,,,,,0.0032,0.9968
吉林省,松原市,220700,2012,30,6,,,,,6.0,0.0518,5.9482,,,,,,,,,0.0518,5.9482
吉林省,松原市,220700,2013,28,1,,,,,1.0,0.0397,0.9603,,,,,,,,,0.0397,0.9603
吉林省,松原市,220700,2014,48,3,,,,3.0,,0.0037,2.9963,,,,,,,0.0037,2.9963,,
吉林省,松原市,220700,2015,51,1,,,,1.0,,0.0142,0.9858,,,,,,,0.0142,0.9858,,
吉林省,松原市,220700,2016,74,5,2.0,,1.0,2.0,,0.5503,4.4497,0.5485,1.4515,,,0.0007,0.9993,0.0011,1.9989,,
吉林省,松原市,220700,2017,59,1,,,,1.0,,0.1768,0.8232,,,,,,,0.1768,0.8232,,
吉林省,松原市,220700,2018,71,9,,1.0,1.0,7.0,,1.0096,7.9904,,,0.0306,0.9694,0.8193,0.1807,0.1597,6.8403,,
吉林省,松原市,220700,2019,105,7,,1.0,1.0,4.0,1.0,0.6284000000000001,6.3716,,,0.5535,0.4465,0.0047,0.9953,0.0683,3.9317,0.0019,0.9981
吉林省,松原市,220700,2020,675,46,,2.0,16.0,22.0,6.0,5.8731,40.1269,,,0.7473000000000001,1.2527,1.6507999999999998,14.3492,3.427,18.573,0.047999999999999994,5.952
吉林省,松原市,220700,2021,911,57,,2.0,14.0,38.0,3.0,6.8301,50.1699,,,0.2468,1.7532,1.547,12.453,5.0357,32.9643,0.0006000000000000001,2.9994
吉林省,松原市,220700,2022,114,2,,1.0,,1.0,,0.9288,1.0712000000000002,,,0.9284,0.0716,,,0.0004,0.9996,,
吉林省,白城市,220800,2011,28,2,,,,,2.0,0.5166,1.4834,,,,,,,,,0.5166,1.4834
吉林省,白城市,220800,2012,34,1,,,,,1.0,0.0009,0.9991,,,,,,,,,0.0009,0.9991
吉林省,白城市,220800,2014,33,2,,1.0,,1.0,,0.0009,1.9990999999999999,,,0.0006,0.9994,,,0.0003,0.9997,,
吉林省,白城市,220800,2015,43,3,,,1.0,2.0,,0.1779,2.8221,,,,,0.12,0.88,0.0579,1.9421,,
吉林省,白城市,220800,2016,54,5,,,1.0,4.0,,0.048,4.952,,,,,0.0212,0.9788,0.026799999999999997,3.9732000000000003,,
吉林省,白城市,220800,2017,33,1,,,1.0,,,0.1358,0.8642,,,,,0.1358,0.8642,,,,
吉林省,白城市,220800,2018,39,3,,,,3.0,,0.018400000000000003,2.9816000000000003,,,,,,,0.018400000000000003,2.9816000000000003,,
吉林省,白城市,220800,2019,64,4,,,2.0,1.0,1.0,0.0007999999999999999,3.9992,,,,,0.0007999999999999999,1.9992,0.0,1.0,0.0,1.0
吉林省,白城市,220800,2020,192,16,,2.0,2.0,12.0,,0.6668000000000001,15.3332,,,0.3658,1.6342,0.1238,1.8762,0.1772,11.8228,,
吉林省,白城市,220800,2021,240,11,,,7.0,2.0,2.0,0.7687999999999999,10.2312,,,,,0.7171000000000001,6.2829,0.0177,1.9823,0.034,1.966
吉林省,白城市,220800,2022,23,1,,,1.0,,,0.0239,0.9761,,,,,0.0239,0.9761,,,,
吉林省,白山市,220600,2013,28,1,,,,,1.0,0.0,1.0,,,,,,,,,0.0,1.0
吉林省,白山市,220600,2014,31,3,,1.0,,2.0,,0.0109,2.9891,,,0.009,0.991,,,0.0019,1.9981,,
吉林省,白山市,220600,2015,51,5,,,2.0,3.0,,0.07629999999999999,4.9237,,,,,0.006,1.994,0.07029999999999999,2.9297,,
吉林省,白山市,220600,2016,65,3,,,,3.0,,0.2968,2.7032,,,,,,,0.2968,2.7032,,
吉林省,白山市,220600,2017,62,6,,,,6.0,,0.4073,5.5927,,,,,,,0.4073,5.5927,,
吉林省,白山市,220600,2018,67,8,,,5.0,3.0,,0.1,7.9,,,,,0.0701,4.9299,0.0299,2.9701,,
吉林省,白山市,220600,2019,130,3,,,1.0,2.0,,0.5352000000000001,2.4649,,,,,0.5299,0.4701,0.0053,1.9948,,
吉林省,白山市,220600,2020,370,20,,6.0,6.0,4.0,4.0,0.6416,19.3584,,,0.5052,5.4948,0.0232,5.9768,0.109,3.891,0.0042,3.9958
吉林省,白山市,220600,2021,331,15,,3.0,3.0,5.0,4.0,1.2724,13.7276,,,1.1499,1.8501,0.007899999999999999,2.9920999999999998,0.1066,4.8934,0.008,3.992
吉林省,白山市,220600,2022,20,1,,,,1.0,,0.0016,0.9984,,,,,,,0.0016,0.9984,,
吉林省,辽源市,220400,2011,33,3,,,,,3.0,0.0628,2.9372,,,,,,,,,0.0628,2.9372
吉林省,辽源市,220400,2012,36,1,,,,,1.0,0.0146,0.9854,,,,,,,,,0.0146,0.9854
吉林省,辽源市,220400,2013,76,5,,,,2.0,3.0,0.029,4.971,,,,,,,0.016900000000000002,1.9830999999999999,0.0121,2.9879000000000002
吉林省,辽源市,220400,2014,63,5,,1.0,1.0,3.0,,0.0475,4.9525,,,0.0004,0.9996,0.0017,0.9983,0.0454,2.9546,,
吉林省,辽源市,220400,2015,68,6,,2.0,,4.0,,0.0177,5.9823,,,0.0145,1.9855,,,0.0031999999999999997,3.9968,,
吉林省,辽源市,220400,2016,78,3,,,2.0,1.0,,0.0069,2.9931,,,,,0.0054,1.9946000000000002,0.0015,0.9985,,
吉林省,辽源市,220400,2017,37,3,,1.0,,2.0,,0.7041,2.2959,,,0.6968,0.3032,,,0.0073,1.9927000000000001,,
吉林省,辽源市,220400,2018,38,2,,,,2.0,,0.0075,1.9925000000000002,,,,,,,0.0075,1.9925000000000002,,
吉林省,辽源市,220400,2019,116,12,,,5.0,5.0,2.0,0.6174999999999999,11.3825,,,,,0.4822,4.5178,0.1319,4.8681,0.0034000000000000002,1.9966
吉林省,辽源市,220400,2020,342,46,2.0,2.0,6.0,30.0,6.0,4.2482,41.7518,1.9996,0.0004,1.8646,0.1354,0.0021999999999999997,5.9978,0.3766,29.6234,0.0052,5.9948
吉林省,辽源市,220400,2021,365,29,,,7.0,21.0,1.0,1.7555,27.2445,,,,,0.1848,6.8152,1.4981,19.5019,0.0726,0.9274
吉林省,辽源市,220400,2022,21,2,,,,2.0,,0.023600000000000003,1.9764,,,,,,,0.023600000000000003,1.9764,,
吉林省,通化市,220500,2011,35,4,,,,,4.0,0.1086,3.8914,,,,,,,,,0.1086,3.8914
吉林省,通化市,220500,2012,35,2,,,,,2.0,0.0004,1.9996,,,,,,,,,0.0004,1.9996
吉林省,通化市,220500,2013,22,1,,,,,1.0,0.6771,0.3229,,,,,,,,,0.6771,0.3229
吉林省,通化市,220500,2014,37,2,,,1.0,,1.0,0.0057,1.9943,,,,,0.0007,0.9993,,,0.005,0.995
吉林省,通化市,220500,2015,88,5,,,3.0,2.0,,0.20350000000000001,4.7965,,,,,0.1974,2.8026,0.0060999999999999995,1.9939,,
